19,22272,48256,51968,18560,40832,33408,29696,14848,1160,55680,37120,520,1040,400,280,920,800,27840,680,1280,25984,1200,560,440,1080,35264,46400,24128,53824,16704,320,50112,38976,840,31552,57536,720,12992,600,1240,480,360,1000,240,44544,880,42688,760,0.354183
20,29696,51968,44544,18560,22272,55680,48256,37120,1160,520,35264,1040,400,33408,920,280,800,680,1280,25984,560,1200,440,1080,42688,31552,27840,53824,38976,24128,50112,16704,840,320,57536,720,14848,12992,600,1240,480,360,1000,46400,880,240,760,40832,0.089819
21,18560,55680,14848,29696,51968,44544,22272,48256,1160,520,37120,1040,400,33408,280,920,800,27840,680,1280,25984,1200,560,440,1080,24128,42688,31552,50112,16704,35264,46400,38976,53824,320,840,57536,720,12992,600,1240,480,360,1000,880,240,760,40832,0.353831
22,25984,44544,22272,48256,37120,51968,18560,55680,520,29696,1160,38976,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,27840,46400,24128,35264,16704,53824,320,42688,31552,840,57536,720,14848,12992,1240,600,50112,480,1000,360,880,240,760,40832,0.092105
23,29696,51968,18560,55680,14848,37120,48256,22272,1160,38976,520,1040,400,33408,280,920,800,680,1280,25984,1200,560,440,1080,35264,46400,16704,53824,320,42688,31552,12992,27840,24128,57536,840,720,600,1240,50112,480,360,1000,880,240,44544,760,40832,0.353189
24,37120,14848,48256,55680,22272,25984,44544,29696,520,18560,1160,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,35264,46400,38976,31552,12992,53824,27840,24128,840,42688,57536,16704,320,720,1240,600,51968,50112,480,1000,360,880,240,760,40832,0.089871
25,29696,51968,37120,48256,22272,40832,44544,55680,1160,520,1040,400,33408,920,280,800,680,1280,25984,1200,560,440,1080,24128,53824,27840,16704,50112,35264,46400,38976,31552,12992,840,18560,320,57536,720,14848,600,1240,480,360,1000,240,880,42688,760,0.355808
26,18560,22272,55680,48256,25984,44544,14848,40832,520,29696,1160,38976,37120,1040,400,33408,920,280,800,27840,680,1280,1200,560,440,1080,12992,53824,16704,50112,24128,35264,46400,42688,840,31552,57536,320,720,1240,51968,600,480,360,1000,240,880,760,0.091656
27,55680,29696,51968,18560,14848,22272,48256,44544,1160,520,37120,1040,400,33408,280,920,800,680,1280,25984,1200,560,440,1080,24128,35264,46400,12992,53824,27840,38976,31552,42688,16704,840,320,57536,720,600,1240,50112,480,360,1000,240,880,760,40832,0.350522
28,44544,22272,48256,18560,55680,25984,40832,29696,520,14848,37120,1160,1040,400,33408,920,280,800,680,1280,560,1200,24128,440,1080,42688,31552,27840,53824,35264,46400,50112,16704,38976,320,840,57536,720,12992,1240,600,51968,480,360,1000,880,240,760,0.089965
29,25984,44544,40832,33408,29696,18560,55680,37120,520,48256,1160,1040,400,920,280,31552,800,680,1280,560,1200,24128,1080,22272,440,35264,46400,50112,16704,38976,27840,12992,53824,840,320,57536,720,14848,600,1240,51968,480,1000,360,880,240,42688,760,0.355057
30,29696,51968,18560,55680,44544,22272,48256,40832,1160,520,37120,1040,400,33408,920,280,800,27840,680,1280,25984,1200,560,440,1080,38976,31552,46400,35264,16704,53824,320,12992,840,24128,57536,720,14848,600,1240,50112,480,360,1000,880,240,42688,760,0.091542
31,44544,22272,18560,55680,48256,40832,33408,29696,520,25984,1160,37120,1040,400,920,280,31552,800,680,1280,560,1200,440,1080,27840,53824,16704,50112,12992,38976,35264,46400,840,24128,57536,320,720,14848,1240,600,51968,480,360,1000,240,880,42688,760,0.356527
32,44544,22272,18560,48256,29696,51968,40832,33408,1160,37120,520,35264,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,50112,16704,27840,53824,320,38976,24128,42688,840,31552,57536,55680,720,14848,12992,600,1240,480,1000,360,46400,880,240,760,0.08985
33,37120,48256,44544,22272,40832,29696,51968,18560,520,55680,1160,1040,400,33408,920,280,800,27840,680,1280,25984,1200,560,1080,440,16704,53824,320,24128,38976,35264,31552,46400,12992,840,57536,720,14848,1240,600,50112,480,360,1000,240,880,42688,760,0.353659
34,29696,51968,18560,44544,22272,48256,40832,33408,1160,520,37120,1040,400,920,280,800,680,1280,25984,560,1200,24128,440,1080,27840,16704,53824,320,50112,35264,46400,38976,840,31552,57536,55680,720,14848,12992,600,1240,480,1000,360,880,240,42688,760,0.092867
35,51968,18560,37120,48256,44544,22272,33408,40832,520,29696,1160,35264,1040,400,920,280,800,680,1280,25984,560,1200,24128,440,1080,27840,53824,12992,38976,42688,31552,50112,16704,840,46400,57536,320,55680,720,14848,600,1240,480,360,1000,240,880,760,0.356119
36,44544,22272,48256,40832,29696,37120,25984,33408,520,14848,1160,1040,400,920,280,800,680,1280,1200,560,24128,440,1080,12992,53824,35264,46400,38976,31552,27840,50112,840,16704,18560,320,57536,55680,720,1240,51968,600,480,1000,360,240,880,42688,760,0.08913
37,14848,55680,40832,29696,25984,44544,37120,48256,520,51968,1160,1040,400,33408,280,920,800,680,1280,1200,560,1080,440,22272,35264,46400,12992,53824,24128,38976,31552,27840,840,18560,57536,16704,320,720,1240,600,50112,480,1000,360,240,880,42688,760,0.353308
38,25984,44544,18560,14848,55680,40832,29696,22272,520,33408,1160,37120,35264,1040,400,920,280,800,680,1280,1200,560,440,1080,12992,53824,50112,16704,24128,320,38976,31552,840,27840,57536,720,1240,51968,600,480,48256,1000,360,46400,240,880,42688,760,0.092716
39,44544,22272,48256,37120,40832,33408,25984,18560,520,29696,1160,35264,1040,400,920,280,800,680,1280,1200,560,440,1080,38976,31552,16704,320,53824,42688,27840,24128,840,46400,57536,55680,720,14848,12992,1240,51968,600,50112,480,1000,360,880,240,760,0.352929
40,55680,37120,48256,18560,14848,51968,22272,40832,33408,29696,520,1160,38976,1040,400,280,920,31552,800,680,1280,25984,1200,560,1080,440,24128,16704,53824,320,35264,46400,12992,50112,840,27840,57536,720,1240,600,480,360,1000,240,44544,880,42688,760,0.089777
41,22272,48256,37120,51968,18560,55680,29696,25984,44544,520,1160,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,35264,46400,24128,38976,27840,53824,12992,42688,840,31552,57536,16704,320,720,14848,600,1240,50112,480,1000,360,880,240,760,40832,0.353802
42,44544,18560,40832,29696,37120,51968,48256,25984,1160,520,35264,1040,400,33408,920,280,800,680,1280,1200,560,440,1080,22272,16704,320,53824,50112,38976,31552,24128,27840,840,46400,57536,55680,720,14848,12992,600,1240,480,1000,360,240,880,42688,760,0.092214
43,22272,29696,48256,40832,37120,51968,18560,55680,1160,25984,520,35264,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,38976,24128,53824,50112,16704,42688,31552,12992,840,27840,57536,320,720,14848,600,1240,480,360,1000,46400,880,44544,240,760,0.354147
44,18560,55680,25984,44544,29696,51968,40832,33408,520,1160,37120,35264,1040,400,920,280,800,680,1280,560,1200,440,22272,1080,27840,46400,38976,31552,42688,24128,53824,16704,840,320,57536,720,14848,12992,600,1240,50112,480,48256,360,1000,880,240,760,0.089418
45,40832,51968,33408,18560,44544,22272,48256,14848,520,55680,1160,37120,35264,1040,400,920,280,800,29696,680,1280,25984,1200,560,440,1080,24128,53824,27840,46400,42688,31552,50112,16704,840,38976,57536,320,720,12992,1240,600,480,360,1000,880,240,760,0.35586
46,44544,55680,18560,40832,29696,22272,51968,14848,520,1160,37120,35264,1040,400,33408,920,280,800,680,1280,25984,1200,560,440,1080,24128,16704,320,53824,42688,31552,38976,27840,840,46400,57536,720,12992,1240,600,50112,480,48256,360,1000,880,240,760,0.091754
47,51968,18560,37120,48256,55680,40832,33408,29696,22272,44544,520,1160,1040,400,920,280,800,27840,680,1280,25984,1200,560,440,1080,35264,46400,50112,16704,12992,38976,53824,31552,24128,42688,840,57536,320,720,14848,1240,600,480,360,1000,240,880,760,0.356642
48,37120,48256,44544,18560,40832,33408,55680,22272,25984,520,38976,1160,35264,1040,400,920,280,800,29696,680,1280,560,1200,440,1080,42688,31552,24128,50112,16704,27840,46400,12992,840,53824,57536,320,720,14848,1240,600,51968,480,1000,360,880,240,760,0.090053
49,51968,44544,18560,22272,33408,40832,14848,55680,520,25984,1160,37120,35264,1040,400,920,280,800,29696,680,1280,1200,560,440,1080,38976,31552,12992,53824,42688,27840,24128,16704,840,320,57536,720,1240,600,50112,480,48256,1000,360,46400,240,880,760,0.35317
50,37120,48256,44544,22272,18560,29696,51968,14848,520,1160,1040,400,33408,920,280,800,27840,680,1280,25984,1200,560,1080,440,35264,46400,16704,53824,320,38976,31552,50112,840,24128,57536,55680,720,12992,600,1240,480,1000,360,240,880,42688,760,40832,0.092025
51,29696,55680,51968,18560,33408,40832,22272,48256,25984,44544,520,37120,1160,35264,1040,400,920,280,800,680,1280,560,1200,440,1080,38976,42688,31552,24128,27840,46400,12992,53824,840,50112,57536,16704,320,720,14848,600,1240,480,1000,360,880,240,760,0.353899
52,18560,55680,40832,29696,33408,51968,44544,22272,1160,520,37120,1040,400,920,280,31552,800,680,1280,25984,560,1200,1080,440,50112,16704,24128,27840,53824,12992,35264,46400,840,38976,57536,320,720,14848,600,1240,480,48256,360,1000,240,880,42688,760,0.089699
53,22272,51968,48256,18560,44544,40832,29696,55680,520,25984,1160,37120,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,27840,46400,24128,35264,16704,53824,320,38976,840,31552,57536,720,14848,12992,1240,600,50112,480,1000,360,240,880,42688,760,0.356237
54,22272,48256,44544,18560,55680,14848,29696,51968,520,1160,37120,1040,400,33408,280,920,800,680,1280,25984,1200,560,24128,440,1080,50112,16704,38976,31552,12992,53824,42688,27840,840,35264,57536,320,720,1240,600,480,1000,360,46400,240,880,760,40832,0.090822
55,55680,25984,44544,37120,48256,22272,29696,51968,520,1160,35264,1040,400,33408,920,280,800,680,1280,1200,560,1080,440,24128,53824,27840,46400,42688,31552,50112,16704,840,38976,18560,320,57536,720,14848,12992,1240,600,480,1000,360,880,240,760,40832,0.357668
56,29696,51968,22272,48256,18560,44544,25984,55680,1160,520,37120,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,42688,31552,27840,46400,12992,53824,24128,38976,840,50112,57536,16704,320,720,14848,600,1240,480,1000,360,880,240,760,40832,0.089761
57,22272,44544,48256,29696,51968,40832,33408,55680,520,1160,37120,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,27840,53824,38976,31552,24128,35264,46400,18560,840,16704,57536,320,720,14848,12992,600,1240,50112,480,360,1000,880,240,42688,760,0.359589
58,25984,44544,29696,51968,22272,48256,14848,55680,520,1160,37120,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,24128,53824,12992,27840,42688,31552,46400,35264,38976,840,18560,16704,320,57536,720,600,1240,50112,480,1000,360,240,880,760,40832,0.091836
59,22272,48256,55680,29696,40832,33408,44544,25984,520,18560,1160,37120,35264,1040,400,920,280,800,680,1280,560,1200,440,1080,24128,38976,31552,27840,46400,53824,42688,50112,840,16704,57536,320,720,14848,12992,600,1240,51968,480,1000,360,880,240,760,0.355567
60,18560,55680,37120,48256,29696,14848,22272,25984,44544,520,1160,35264,1040,400,33408,280,920,800,680,1280,1200,560,1080,440,42688,31552,24128,38976,16704,50112,53824,320,27840,46400,840,57536,720,12992,600,1240,51968,480,360,1000,880,240,760,40832,0.089507
61,40832,29696,44544,22272,48256,51968,18560,14848,520,55680,1160,37120,1040,400,33408,920,280,31552,800,680,1280,25984,1200,560,440,1080,50112,16704,38976,53824,320,24128,35264,46400,840,27840,57536,720,12992,600,1240,480,360,1000,880,240,42688,760,0.35443
62,14848,55680,51968,18560,29696,40832,37120,48256,44544,25984,520,1160,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,22272,38976,31552,12992,53824,27840,35264,46400,42688,840,24128,57536,16704,320,720,1240,600,50112,480,1000,360,240,880,760,0.092488
63,29696,55680,44544,22272,25984,18560,40832,48256,520,51968,37120,1160,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,38976,24128,27840,53824,35264,46400,31552,50112,840,16704,57536,320,720,14848,12992,600,1240,480,1000,360,880,240,42688,760,0.358734
64,22272,48256,29696,25984,44544,55680,37120,18560,520,51968,1160,1040,400,33408,920,280,31552,800,680,1280,1200,560,440,1080,35264,46400,38976,24128,50112,16704,53824,320,840,27840,57536,720,14848,12992,600,1240,480,1000,360,880,240,42688,760,40832,0.088989
65,40832,29696,51968,44544,22272,48256,33408,55680,1160,520,38976,37120,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,35264,46400,27840,24128,53824,42688,31552,12992,840,16704,18560,320,57536,720,14848,600,1240,50112,480,360,1000,880,240,760,0.355051
66,37120,29696,48256,51968,18560,40832,55680,14848,1160,33408,520,35264,1040,400,280,920,800,27840,680,1280,25984,1200,560,440,1080,22272,38976,50112,16704,12992,53824,42688,31552,320,840,24128,57536,720,600,1240,480,360,1000,46400,880,240,44544,760,0.092169
67,14848,37120,55680,48256,22272,29696,44544,25984,520,51968,1160,1040,400,33408,280,920,800,680,1280,560,1200,440,1080,35264,46400,24128,38976,27840,12992,53824,42688,31552,840,18560,16704,320,57536,720,600,1240,50112,480,1000,360,880,240,760,40832,0.353961
68,29696,51968,18560,25984,44544,22272,37120,48256,1160,520,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,27840,53824,38976,46400,24128,35264,31552,50112,16704,42688,840,320,57536,55680,720,14848,12992,600,1240,480,1000,360,880,240,760,40832,0.090015
69,37120,48256,44544,18560,29696,22272,55680,51968,14848,1160,520,1040,400,33408,920,280,800,27840,680,1280,25984,1200,560,440,1080,35264,46400,38976,42688,31552,24128,16704,53824,320,50112,840,57536,720,12992,600,1240,480,360,1000,880,240,760,40832,0.355803
70,22272,14848,48256,55680,29696,40832,51968,37120,1160,25984,520,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,12992,53824,24128,38976,42688,31552,27840,46400,840,35264,18560,16704,320,57536,720,600,1240,50112,480,1000,360,240,880,44544,760,0.092531
71,40832,29696,22272,48256,44544,18560,51968,55680,33408,520,37120,1160,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,27840,53824,38976,31552,35264,46400,50112,16704,840,24128,57536,320,720,14848,12992,600,1240,480,1000,360,880,240,42688,760,0.357136
72,44544,22272,51968,18560,48256,29696,40832,25984,520,55680,1160,37120,35264,1040,400,33408,920,280,800,680,1280,560,1200,24128,440,1080,27840,53824,38976,31552,42688,50112,16704,12992,840,320,57536,720,14848,600,1240,480,1000,360,46400,880,240,760,0.089432
73,29696,40832,51968,14848,55680,37120,48256,22272,1160,18560,520,1040,400,33408,280,920,800,680,1280,25984,560,1200,1080,440,38976,27840,53824,16704,320,31552,35264,46400,840,24128,57536,720,12992,600,1240,50112,480,1000,360,880,44544,240,42688,760,0.35524
74,29696,51968,14848,55680,25984,44544,22272,48256,1160,520,37120,35264,1040,400,33408,280,920,800,680,1280,1200,560,24128,440,1080,50112,16704,53824,320,42688,31552,27840,46400,18560,38976,840,57536,720,12992,600,1240,480,1000,360,880,240,760,40832,0.092697
75,44544,22272,18560,55680,37120,48256,29696,14848,520,40832,1160,1040,400,33408,920,280,800,680,1280,25984,560,1200,1080,440,42688,31552,38976,50112,16704,35264,46400,24128,840,27840,57536,320,720,53824,12992,600,1240,51968,480,360,1000,880,240,760,0.358253
76,29696,44544,18560,22272,48256,14848,55680,37120,40832,33408,520,1160,35264,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,38976,31552,27840,53824,46400,12992,42688,50112,16704,24128,840,320,57536,720,600,1240,51968,480,1000,360,880,240,760,0.089274
77,22272,48256,29696,51968,44544,55680,40832,33408,1160,520,37120,38976,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,27840,46400,42688,31552,24128,35264,53824,18560,840,16704,57536,320,720,14848,12992,600,1240,50112,480,1000,360,880,240,760,0.354747
78,51968,22272,18560,48256,44544,29696,55680,33408,520,40832,1160,37120,1040,400,920,280,800,680,1280,25984,560,1200,24128,440,1080,38976,31552,27840,53824,12992,35264,46400,50112,840,16704,57536,320,720,14848,600,1240,480,360,1000,880,240,42688,760,0.092059
79,29696,51968,44544,18560,40832,33408,14848,55680,1160,22272,520,37120,1040,400,920,280,800,680,1280,25984,1200,560,24128,440,1080,16704,53824,320,27840,46400,50112,35264,38976,840,31552,57536,720,12992,600,1240,480,48256,360,1000,240,880,42688,760,0.35636
80,37120,48256,55680,44544,22272,18560,14848,29696,520,40832,1160,1040,400,33408,920,280,800,680,1280,25984,560,1200,440,1080,24128,27840,53824,38976,35264,46400,31552,12992,840,42688,57536,16704,320,720,1240,600,51968,50112,480,360,1000,880,240,760,0.08969
81,51968,18560,29696,40832,37120,33408,48256,55680,22272,44544,520,1160,35264,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,27840,53824,24128,38976,46400,12992,16704,320,840,31552,57536,720,14848,600,1240,50112,480,360,1000,880,240,42688,760,0.354829
82,44544,22272,29696,18560,48256,25984,14848,55680,520,40832,37120,1160,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,38976,35264,46400,27840,53824,31552,24128,12992,840,50112,57536,16704,320,720,600,1240,51968,480,1000,360,880,240,42688,760,0.091847
83,37120,48256,40832,25984,33408,44544,22272,29696,520,55680,1160,1040,400,920,280,800,27840,680,1280,1200,560,1080,440,16704,53824,320,35264,46400,42688,31552,38976,840,24128,18560,57536,720,14848,12992,600,1240,51968,50112,480,1000,360,880,240,760,0.356847
84,22272,48256,55680,40832,33408,25984,44544,51968,520,18560,1160,37120,1040,400,920,280,31552,800,29696,680,1280,1200,560,440,1080,24128,35264,46400,53824,12992,27840,16704,320,840,38976,57536,720,14848,1240,600,50112,480,1000,360,240,880,42688,760,0.089645
85,51968,18560,22272,48256,29696,14848,55680,37120,1160,25984,520,1040,400,33408,280,920,800,27840,680,1280,1200,560,440,1080,12992,53824,42688,31552,24128,38976,35264,46400,16704,320,57536,840,720,600,1240,50112,480,1000,360,240,880,44544,760,40832,0.358218
86,29696,51968,18560,44544,22272,40832,33408,48256,520,1160,37120,1040,400,920,280,800,680,1280,25984,1200,560,24128,440,1080,16704,320,53824,27840,38976,31552,12992,42688,840,35264,57536,55680,720,14848,600,1240,50112,480,360,1000,46400,880,240,760,0.092209
87,44544,18560,51968,29696,37120,48256,40832,55680,1160,22272,520,1040,400,33408,920,280,800,680,1280,25984,560,1200,440,1080,27840,16704,53824,320,38976,31552,42688,24128,35264,46400,840,57536,720,14848,12992,600,1240,50112,480,1000,360,880,240,760,0.356062
88,44544,22272,40832,33408,37120,48256,55680,51968,520,18560,1160,35264,1040,400,920,280,800,29696,680,1280,25984,560,1200,1080,440,27840,46400,24128,53824,38976,31552,12992,50112,840,16704,57536,320,720,14848,1240,600,480,360,1000,240,880,42688,760,0.090104
89,22272,48256,40832,29696,18560,55680,44544,25984,520,37120,1160,35264,1040,400,33408,920,280,800,680,1280,1200,560,440,1080,16704,53824,320,38976,31552,27840,46400,24128,840,12992,57536,720,14848,1240,600,51968,50112,480,360,1000,880,240,42688,760,0.35584
90,37120,22272,48256,40832,33408,29696,51968,25984,1160,44544,520,35264,1040,400,280,920,800,27840,680,1280,1200,560,440,1080,53824,24128,12992,42688,31552,18560,16704,320,840,38976,57536,55680,720,14848,600,1240,50112,480,1000,360,46400,240,880,760,0.092813
91,22272,48256,29696,51968,25984,44544,55680,40832,1160,520,37120,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,35264,46400,38976,27840,16704,320,53824,31552,24128,840,18560,57536,720,14848,12992,600,1240,50112,480,1000,360,880,240,42688,760,0.355814
92,22272,44544,48256,25984,29696,51968,18560,55680,520,1160,37120,1040,400,33408,920,280,800,680,1280,1200,560,440,1080,16704,53824,320,27840,35264,46400,38976,31552,24128,12992,840,57536,720,14848,600,1240,50112,480,1000,360,240,880,42688,760,40832,0.090076
93,37120,48256,44544,18560,51968,55680,29696,40832,33408,25984,520,1160,1040,400,920,280,800,680,1280,560,1200,440,1080,22272,27840,53824,50112,16704,38976,31552,24128,35264,840,46400,57536,320,720,14848,12992,1240,600,480,360,1000,880,240,42688,760,0.358323
94,37120,48256,29696,51968,44544,18560,14848,55680,1160,22272,520,1040,400,33408,920,280,800,680,1280,25984,560,1200,24128,1080,440,35264,46400,42688,31552,27840,53824,38976,12992,840,50112,57536,16704,320,720,600,1240,480,1000,360,880,240,760,40832,0.092403
95,29696,44544,22272,37120,48256,18560,51968,55680,520,1160,1040,400,33408,920,280,800,680,1280,25984,560,1200,24128,1080,440,38976,35264,46400,27840,12992,53824,42688,31552,16704,320,840,57536,720,14848,600,1240,50112,480,360,1000,880,240,760,40832,0.354056
96,29696,51968,40832,33408,37120,48256,18560,14848,1160,55680,520,1040,400,280,920,800,680,1280,25984,1200,560,440,1080,22272,12992,53824,27840,46400,38976,42688,31552,24128,840,35264,57536,16704,320,720,600,1240,50112,480,360,1000,240,880,44544,760,0.089887
97,37120,48256,22272,14848,55680,44544,18560,40832,33408,29696,1160,520,35264,1040,400,280,920,800,680,1280,25984,1200,560,440,1080,12992,53824,16704,320,24128,27840,38976,31552,42688,840,57536,720,1240,51968,600,50112,480,360,1000,46400,240,880,760,0.35721
98,55680,40832,33408,48256,22272,44544,18560,14848,51968,25984,520,37120,1160,1040,400,920,280,800,29696,680,1280,560,1200,440,1080,24128,27840,53824,42688,31552,38976,12992,35264,840,46400,57536,16704,320,720,1240,600,50112,480,360,1000,880,240,760,0.092458
99,44544,22272,29696,25984,14848,55680,18560,51968,520,1160,37120,35264,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,38976,16704,53824,320,50112,24128,42688,31552,840,27840,57536,720,12992,600,1240,480,48256,1000,360,46400,880,240,760,40832,0.356623
100,29696,51968,18560,55680,14848,22272,48256,44544,1160,25984,520,37120,1040,400,33408,280,920,800,680,1280,560,1200,24128,1080,440,38976,35264,46400,27840,53824,50112,16704,42688,31552,12992,840,57536,320,720,600,1240,480,360,1000,880,240,760,40832,0.090106
101,25984,44544,37120,48256,18560,55680,40832,29696,520,22272,38976,1160,1040,400,33408,920,280,800,27840,680,1280,1200,560,1080,440,42688,31552,24128,53824,12992,35264,46400,16704,840,320,57536,720,14848,1240,51968,600,50112,480,1000,360,880,240,760,0.35507
102,14848,55680,48256,22272,29696,51968,40832,33408,1160,18560,520,37120,1040,400,280,920,800,680,1280,25984,560,1200,440,1080,38976,31552,35264,46400,27840,12992,53824,24128,16704,320,840,57536,720,1240,600,50112,480,360,1000,240,880,44544,42688,760,0.092329
103,29696,44544,22272,48256,51968,18560,37120,14848,520,55680,1160,1040,400,33408,920,280,800,680,1280,25984,1200,560,440,1080,35264,46400,24128,53824,27840,38976,42688,31552,12992,50112,840,16704,320,57536,720,600,1240,480,1000,360,880,240,760,40832,0.355528
