12,14848,55680,25984,44544,29696,51968,18560,22272,520,1160,37120,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,35264,46400,12992,53824,38976,31552,27840,24128,840,42688,57536,16704,320,720,600,1240,50112,480,48256,1000,360,240,880,760,40832,0.086751
13,22272,48256,33408,40832,51968,18560,44544,25984,520,55680,1160,37120,1040,400,920,280,800,29696,680,1280,1200,560,440,1080,42688,31552,24128,53824,38976,12992,35264,46400,840,27840,57536,16704,320,720,14848,1240,600,50112,480,1000,360,880,240,760,0.78271
14,51968,18560,22272,48256,25984,44544,55680,29696,520,1160,37120,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,35264,46400,42688,31552,38976,24128,27840,53824,840,16704,57536,320,720,14848,12992,1240,600,50112,480,1000,360,880,240,760,40832,0.092008
15,18560,25984,55680,44544,29696,51968,14848,40832,520,1160,37120,1040,400,33408,920,280,800,680,1280,1200,560,440,22272,1080,24128,53824,42688,31552,27840,46400,38976,35264,840,16704,57536,320,720,12992,600,1240,50112,480,48256,360,1000,880,240,760,0.784055
16,40832,33408,29696,18560,55680,14848,51968,22272,48256,37120,520,1160,1040,400,280,920,800,680,1280,25984,560,1200,24128,440,1080,42688,31552,38976,35264,46400,27840,53824,16704,840,320,57536,720,12992,600,1240,50112,480,360,1000,880,44544,240,760,0.089945
17,22272,29696,48256,51968,40832,33408,44544,18560,1160,14848,520,37120,35264,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,27840,53824,50112,16704,320,38976,31552,24128,840,46400,57536,55680,720,12992,600,1240,480,360,1000,880,240,42688,760,0.785656
18,51968,18560,44544,22272,55680,14848,40832,33408,520,48256,37120,1160,1040,400,280,920,31552,800,29696,680,1280,25984,1200,560,440,1080,12992,53824,24128,35264,46400,50112,16704,27840,840,38976,57536,320,720,1240,600,480,360,1000,240,880,42688,760,0.092189
19,22272,40832,48256,33408,14848,55680,25984,44544,520,29696,37120,1160,35264,1040,400,280,920,800,27840,680,1280,1200,560,440,1080,38976,31552,24128,50112,16704,18560,12992,53824,840,42688,57536,320,720,1240,51968,600,480,1000,360,46400,880,240,760,0.784417
20,37120,48256,22272,29696,40832,44544,18560,14848,55680,25984,520,1160,1040,400,33408,920,280,800,27840,680,1280,1200,560,440,1080,35264,46400,38976,31552,42688,24128,53824,50112,840,16704,57536,320,720,12992,1240,51968,600,480,1000,360,880,240,760,0.089539
21,22272,48256,25984,29696,44544,51968,18560,40832,520,1160,37120,1040,400,33408,920,280,800,680,1280,1200,560,440,1080,24128,53824,38976,31552,50112,16704,35264,46400,840,27840,57536,320,55680,720,14848,12992,600,1240,480,1000,360,240,880,42688,760,0.787106
22,40832,29696,33408,14848,55680,37120,48256,25984,44544,520,1160,35264,1040,400,280,920,31552,800,680,1280,1200,560,1080,22272,440,16704,50112,12992,53824,27840,46400,24128,18560,840,38976,57536,320,720,1240,51968,600,480,1000,360,240,880,42688,760,0.091689
23,25984,44544,14848,55680,29696,48256,22272,51968,520,1160,37120,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,24128,53824,12992,42688,31552,27840,46400,35264,38976,840,18560,16704,320,57536,720,600,1240,50112,480,1000,360,240,880,760,40832,0.785275
24,40832,29696,55680,51968,18560,14848,22272,48256,33408,44544,520,1160,37120,1040,400,280,920,31552,800,680,1280,25984,1200,560,440,1080,24128,53824,27840,35264,46400,16704,320,12992,840,38976,57536,720,1240,600,50112,480,1000,360,240,880,42688,760,0.0883
25,25984,44544,22272,48256,29696,55680,14848,18560,520,40832,1160,37120,35264,1040,400,33408,280,920,800,680,1280,560,1200,440,1080,27840,53824,38976,31552,16704,320,42688,24128,840,50112,57536,720,12992,600,1240,51968,480,1000,360,46400,880,240,760,0.786364
26,29696,44544,18560,55680,51968,22272,48256,25984,1160,520,37120,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,38976,24128,27840,46400,12992,53824,50112,16704,31552,35264,840,320,57536,720,14848,600,1240,480,1000,360,880,240,42688,760,40832,0.092081
27,18560,55680,14848,22272,48256,40832,33408,37120,25984,44544,520,1160,1040,400,280,920,800,29696,680,1280,560,1200,440,1080,42688,31552,35264,46400,38976,24128,27840,16704,840,53824,57536,320,720,12992,1240,51968,600,50112,480,360,1000,880,240,760,0.784827
28,44544,22272,14848,55680,48256,51968,18560,40832,520,29696,1160,37120,1040,400,33408,280,920,800,680,1280,25984,1200,560,24128,440,1080,16704,53824,320,27840,46400,12992,35264,38976,31552,840,57536,720,1240,600,50112,480,360,1000,240,880,42688,760,0.089521
29,29696,51968,44544,18560,22272,48256,55680,37120,1160,25984,520,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,27840,53824,38976,31552,12992,24128,50112,16704,42688,320,840,57536,720,14848,600,1240,480,360,1000,46400,880,240,760,40832,0.785413
30,40832,33408,29696,51968,37120,48256,44544,22272,1160,520,1040,400,920,280,31552,800,680,1280,25984,1200,560,1080,440,38976,24128,53824,27840,16704,320,12992,35264,840,46400,18560,57536,55680,720,14848,600,1240,50112,480,1000,360,880,240,42688,760,0.090744
31,37120,25984,48256,44544,22272,55680,14848,29696,520,51968,1160,1040,400,33408,280,920,31552,800,680,1280,1200,560,440,1080,16704,53824,320,27840,38976,24128,35264,46400,50112,18560,840,57536,720,12992,1240,600,480,1000,360,880,240,42688,760,40832,0.78419
32,29696,51968,18560,37120,48256,44544,40832,22272,55680,1280,1160,520,35264,1040,400,33408,920,280,800,680,25984,1200,560,440,1080,38976,31552,24128,53824,57536,27840,46400,50112,840,16704,320,720,14848,12992,600,1240,480,360,1000,880,240,42688,760,0.089328
33,25984,44544,37120,48256,29696,51968,14848,55680,520,1160,1040,400,33408,280,920,800,680,1280,560,1200,24128,1080,22272,440,27840,46400,35264,50112,16704,42688,31552,38976,53824,18560,840,320,57536,720,12992,600,1240,480,1000,360,880,240,760,40832,0.784922
34,29696,51968,44544,22272,25984,55680,14848,40832,1160,520,37120,35264,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,38976,31552,12992,53824,50112,16704,18560,27840,840,24128,57536,320,720,600,1240,480,48256,1000,360,46400,880,240,42688,760,0.092041
35,18560,55680,40832,33408,25984,44544,37120,48256,520,22272,1160,38976,1040,400,920,280,800,29696,680,1280,560,1200,1080,440,27840,53824,42688,31552,35264,46400,24128,12992,840,16704,57536,320,720,14848,1240,51968,600,50112,480,360,1000,880,240,760,0.784072
36,40832,33408,44544,18560,29696,25984,51968,55680,520,1160,37120,38976,35264,1040,400,920,280,800,680,1280,560,1200,440,1080,22272,27840,46400,24128,12992,53824,42688,31552,50112,840,16704,57536,320,720,14848,600,1240,480,48256,1000,360,240,880,760,0.089505
37,44544,18560,37120,48256,29696,51968,55680,25984,1160,520,1040,400,33408,920,280,31552,800,680,1280,560,1200,440,1080,22272,27840,53824,12992,16704,320,38976,24128,50112,840,35264,57536,720,14848,600,1240,480,360,1000,46400,240,880,42688,760,40832,0.785992
38,29696,22272,48256,18560,55680,40832,44544,51968,1160,14848,520,37120,1040,400,33408,920,280,800,680,1280,25984,560,1200,440,1080,38976,31552,50112,16704,42688,27840,46400,35264,840,24128,57536,320,720,53824,12992,600,1240,480,360,1000,880,240,760,0.092319
39,29696,55680,44544,18560,25984,37120,48256,40832,520,33408,1160,1040,400,920,280,800,680,1280,560,1200,440,1080,22272,35264,46400,27840,53824,38976,24128,31552,16704,320,50112,840,57536,720,14848,12992,600,1240,51968,480,1000,360,880,240,42688,760,0.786977
40,14848,55680,40832,33408,37120,48256,51968,18560,29696,1160,520,35264,1040,400,280,920,800,680,1280,25984,560,1200,1080,440,22272,50112,16704,27840,46400,38976,31552,12992,53824,840,24128,57536,320,720,1240,600,480,1000,360,240,44544,880,42688,760,0.089443
41,44544,22272,25984,40832,33408,29696,37120,48256,520,51968,1160,1040,400,920,280,800,680,1280,560,1200,24128,1080,440,27840,53824,12992,46400,35264,42688,31552,38976,840,50112,18560,16704,320,55680,57536,720,14848,600,1240,480,1000,360,240,880,760,0.787422
42,29696,22272,48256,51968,40832,33408,14848,55680,1160,18560,520,37120,35264,1040,400,280,920,800,680,1280,25984,1200,560,24128,440,1080,12992,53824,38976,27840,46400,50112,16704,42688,31552,840,57536,320,720,600,1240,480,1000,360,240,880,44544,760,0.092116
43,37120,48256,14848,55680,29696,44544,18560,40832,25984,520,1160,1040,400,33408,280,920,800,680,1280,560,1200,24128,1080,440,22272,42688,31552,27840,46400,16704,320,53824,35264,38976,840,57536,720,12992,1240,600,51968,50112,480,1000,360,880,240,760,0.785287
44,29696,44544,22272,18560,55680,25984,40832,33408,520,51968,1160,37120,1040,400,920,280,31552,800,680,1280,1200,560,24128,440,1080,38976,16704,53824,320,35264,46400,50112,27840,840,12992,57536,720,14848,600,1240,480,48256,360,1000,880,240,42688,760,0.089492
45,29696,40832,33408,44544,22272,48256,55680,18560,520,37120,1160,1040,400,920,280,31552,800,680,1280,25984,560,1200,440,1080,38976,27840,53824,50112,16704,46400,35264,12992,840,24128,57536,320,720,14848,600,1240,51968,480,360,1000,880,240,42688,760,0.786078
46,14848,55680,40832,33408,38976,25984,44544,29696,520,51968,1160,37120,1040,400,280,920,800,680,1280,560,1200,440,1080,22272,42688,31552,27840,53824,24128,46400,50112,16704,840,35264,18560,320,57536,720,12992,1240,600,480,48256,1000,360,880,240,760,0.092132
47,29696,44544,22272,55680,40832,51968,18560,48256,520,1160,37120,1040,400,33408,920,280,31552,800,680,1280,25984,1200,560,440,1080,38976,16704,53824,320,24128,35264,46400,12992,840,27840,57536,720,14848,600,1240,50112,480,360,1000,880,240,42688,760,0.784932
48,37120,48256,44544,22272,40832,29696,25984,18560,520,55680,38976,1160,35264,1040,400,33408,920,280,800,680,1280,1200,560,1080,440,42688,31552,24128,53824,12992,50112,16704,320,840,27840,57536,720,14848,1240,51968,600,480,1000,360,46400,880,240,760,0.090001
49,22272,51968,48256,18560,14848,55680,40832,29696,33408,44544,520,1160,37120,1040,400,280,920,800,27840,680,1280,25984,1200,560,440,1080,35264,46400,38976,16704,320,53824,31552,24128,840,42688,57536,720,12992,1240,600,50112,480,360,1000,880,240,760,0.785919
50,14848,40832,55680,29696,25984,44544,18560,22272,520,37120,1160,1040,400,33408,280,920,800,680,1280,1200,560,1080,440,24128,53824,35264,46400,38976,42688,31552,27840,840,50112,57536,16704,320,720,12992,1240,600,51968,480,48256,1000,360,880,240,760,0.092489
51,25984,44544,40832,29696,55680,22272,48256,33408,520,18560,37120,1160,1040,400,920,280,800,27840,680,1280,1200,560,440,1080,35264,46400,24128,38976,31552,12992,53824,50112,840,16704,57536,320,720,14848,1240,600,51968,480,1000,360,240,880,42688,760,0.79315
52,51968,55680,18560,37120,48256,29696,40832,22272,25984,44544,520,1160,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,24128,42688,31552,38976,27840,46400,53824,57536,840,16704,320,720,14848,12992,1240,600,50112,480,1000,360,880,240,760,0.09014
53,25984,44544,55680,18560,22272,48256,29696,40832,520,33408,1160,37120,1040,400,920,280,31552,800,680,1280,1200,560,440,1080,12992,53824,24128,27840,46400,16704,320,35264,50112,38976,840,57536,720,14848,1240,600,51968,480,1000,360,240,880,42688,760,0.793593
54,37120,48256,44544,22272,40832,29696,51968,18560,520,1160,35264,1040,400,33408,920,280,800,680,1280,25984,560,1200,1080,440,38976,31552,27840,46400,24128,53824,16704,320,840,50112,57536,55680,720,14848,12992,600,1240,480,360,1000,880,240,42688,760,0.090862
55,44544,55680,18560,29696,22272,48256,51968,14848,40832,33408,37120,520,1160,35264,1040,400,920,280,800,680,1280,25984,1200,560,440,1080,24128,53824,27840,46400,38976,12992,50112,16704,42688,31552,840,320,57536,720,1240,600,480,360,1000,240,880,760,0.793819
56,44544,18560,37120,48256,25984,22272,55680,40832,520,33408,1160,35264,1040,400,920,280,800,29696,680,1280,1200,560,440,1080,38976,31552,12992,53824,24128,50112,16704,27840,46400,840,57536,320,720,14848,1240,51968,600,480,1000,360,240,880,42688,760,0.089868
57,29696,51968,22272,48256,37120,55680,44544,18560,1160,40832,520,1040,400,33408,920,280,800,680,1280,25984,560,1200,440,1080,50112,16704,38976,31552,27840,53824,42688,24128,35264,46400,840,320,57536,720,14848,12992,600,1240,480,360,1000,880,240,760,0.793498
58,18560,55680,29696,51968,44544,22272,48256,14848,1160,520,37120,1040,400,33408,920,280,800,680,1280,25984,560,1200,24128,440,1080,27840,46400,12992,53824,35264,38976,31552,42688,840,50112,57536,16704,320,720,600,1240,480,360,1000,240,880,760,40832,0.092338
59,40832,29696,37120,48256,14848,55680,18560,51968,1160,22272,520,1040,400,33408,280,920,800,680,1280,25984,1200,560,1080,440,42688,31552,12992,53824,35264,46400,38976,27840,840,24128,57536,16704,320,720,1240,600,50112,480,360,1000,880,240,44544,760,0.793324
60,29696,51968,18560,25984,44544,40832,33408,55680,520,14848,1160,37120,35264,1040,400,280,920,31552,800,680,1280,560,1200,440,1080,22272,38976,50112,16704,27840,53824,12992,46400,24128,840,320,57536,720,600,1240,480,48256,1000,360,880,240,42688,760,0.089036
61,37120,48256,40832,29696,44544,18560,55680,14848,25984,520,1160,35264,1040,400,33408,920,280,800,680,1280,1200,560,440,1080,22272,42688,31552,16704,320,53824,38976,27840,46400,840,24128,57536,720,12992,1240,51968,600,50112,480,360,1000,880,240,760,0.794065
62,37120,48256,40832,29696,22272,51968,55680,44544,1160,18560,520,35264,1040,400,33408,920,280,800,680,1280,25984,1200,560,440,1080,12992,53824,38976,16704,320,24128,31552,27840,840,50112,57536,720,14848,600,1240,480,1000,360,46400,240,880,42688,760,0.092136
63,29696,18560,55680,48256,22272,40832,33408,14848,51968,1160,37120,520,35264,1040,400,280,920,800,680,1280,25984,560,1200,440,1080,38976,27840,46400,50112,16704,24128,53824,42688,840,31552,57536,320,720,12992,600,1240,480,360,1000,880,44544,240,760,0.793292
64,40832,29696,44544,18560,22272,48256,55680,14848,520,51968,1160,37120,35264,1040,400,33408,920,280,31552,800,680,1280,25984,560,1200,440,1080,50112,16704,27840,46400,38976,24128,53824,320,840,42688,57536,720,12992,1240,600,480,360,1000,880,240,760,0.089593
65,14848,25984,55680,44544,22272,48256,29696,18560,520,1160,37120,1040,400,33408,280,920,800,680,1280,1200,560,440,1080,38976,24128,53824,42688,31552,35264,46400,27840,840,12992,57536,16704,320,720,600,51968,1240,50112,480,1000,360,880,240,760,40832,0.794759
66,40832,29696,22272,48256,18560,55680,51968,25984,1160,44544,520,37120,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,27840,46400,42688,31552,35264,24128,53824,38976,840,16704,57536,320,720,14848,12992,1240,600,50112,480,360,1000,880,240,760,0.092566
67,40832,29696,33408,55680,25984,44544,18560,51968,520,22272,38976,37120,1160,35264,1040,400,920,280,31552,800,680,1280,560,1200,440,1080,27840,53824,12992,24128,46400,50112,16704,320,840,42688,57536,720,14848,1240,600,480,48256,1000,360,240,880,760,0.793113
68,22272,44544,48256,37120,18560,55680,40832,29696,520,51968,1160,35264,1040,400,33408,920,280,800,680,1280,25984,1200,560,440,1080,42688,31552,16704,320,53824,24128,38976,27840,840,46400,57536,720,14848,12992,1240,600,50112,480,360,1000,880,240,760,0.089687
69,22272,48256,51968,18560,29696,44544,14848,55680,1160,40832,38976,37120,520,35264,1040,400,33408,920,280,800,680,1280,25984,1200,560,440,1080,12992,53824,27840,46400,16704,320,42688,31552,840,24128,57536,720,600,1240,50112,480,360,1000,240,880,760,0.794246
70,14848,55680,22272,48256,37120,29696,51968,18560,44544,520,1160,1040,400,33408,280,920,800,680,1280,25984,560,1200,440,1080,24128,27840,53824,38976,31552,16704,320,42688,12992,35264,840,57536,720,1240,600,50112,480,1000,360,46400,880,240,760,40832,0.092074
71,44544,18560,55680,25984,14848,51968,40832,33408,520,29696,37120,1160,1040,400,920,280,800,680,1280,560,1200,440,1080,22272,50112,16704,35264,46400,42688,31552,24128,38976,840,27840,57536,320,720,53824,12992,1240,600,480,48256,360,1000,880,240,760,0.79472
72,40832,29696,44544,18560,14848,55680,48256,22272,51968,1160,37120,520,1040,400,33408,280,920,800,680,1280,25984,1200,560,440,1080,38976,24128,53824,42688,31552,35264,46400,27840,840,12992,57536,16704,320,720,600,1240,50112,480,360,1000,880,240,760,0.089897
73,29696,40832,18560,55680,25984,44544,51968,22272,520,1160,37120,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,38976,27840,53824,31552,24128,42688,16704,320,840,46400,57536,720,14848,12992,600,1240,50112,480,48256,360,1000,880,240,760,0.795976
74,18560,44544,55680,25984,29696,14848,22272,40832,520,51968,1160,37120,1040,400,33408,920,280,800,27840,680,1280,1200,560,440,1080,35264,46400,38976,42688,31552,50112,16704,24128,840,53824,57536,320,720,12992,600,1240,480,48256,360,1000,880,240,760,0.092488
75,22272,40832,48256,33408,44544,18560,29696,51968,520,55680,1160,37120,1040,400,920,280,800,27840,680,1280,25984,1200,560,440,1080,16704,53824,320,24128,38976,31552,50112,35264,840,46400,57536,720,14848,12992,1240,600,480,360,1000,240,880,42688,760,0.794709
76,29696,55680,51968,44544,18560,22272,48256,25984,1160,520,37120,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,24128,27840,53824,42688,31552,50112,16704,38976,320,840,57536,720,14848,12992,600,1240,480,360,1000,46400,880,240,760,40832,0.089613
77,18560,44544,55680,37120,48256,29696,51968,40832,1160,33408,520,1040,400,920,280,800,680,1280,25984,1200,560,24128,440,1080,22272,38976,31552,35264,46400,16704,53824,320,42688,840,27840,57536,720,14848,12992,600,1240,50112,480,360,1000,880,240,760,0.795124
78,22272,48256,44544,14848,55680,18560,29696,51968,520,1160,37120,1040,400,33408,280,920,800,680,1280,25984,1200,560,440,1080,35264,46400,24128,53824,12992,38976,27840,31552,840,16704,57536,320,720,1240,600,50112,480,360,1000,240,880,42688,760,40832,0.091886
79,14848,25984,55680,44544,40832,33408,18560,51968,520,37120,1160,35264,1040,400,280,920,800,29696,680,1280,1200,560,1080,440,22272,42688,31552,24128,16704,53824,320,27840,50112,840,38976,57536,720,12992,1240,600,480,48256,1000,360,46400,880,240,760,0.794963
80,40832,14848,33408,55680,29696,18560,22272,48256,44544,520,37120,1160,35264,1040,400,280,920,800,680,1280,25984,560,1200,440,1080,27840,46400,24128,53824,38976,50112,16704,31552,840,12992,57536,320,720,1240,600,51968,480,360,1000,880,240,42688,760,0.089715
81,40832,33408,22272,48256,44544,37120,55680,29696,520,18560,1160,35264,1040,400,920,280,800,680,1280,25984,560,1200,440,1080,27840,53824,24128,38976,12992,31552,50112,16704,840,42688,57536,320,720,14848,1240,600,51968,480,360,1000,46400,880,240,760,0.794325
82,22272,29696,48256,51968,18560,37120,40832,33408,1160,55680,520,1040,400,920,280,800,680,1280,25984,560,1200,24128,440,1080,38976,50112,16704,46400,35264,27840,31552,42688,840,53824,57536,320,720,14848,12992,600,1240,480,360,1000,880,44544,240,760,0.092259
83,29696,22272,48256,44544,18560,14848,55680,40832,520,33408,37120,1160,1040,400,920,280,800,680,1280,25984,1200,560,440,1080,38976,42688,31552,12992,27840,53824,35264,46400,24128,50112,840,16704,320,57536,720,600,1240,51968,480,360,1000,880,240,760,0.794822
84,37120,14848,48256,55680,22272,40832,33408,38976,44544,18560,520,1160,1040,400,280,920,800,29696,680,1280,25984,1200,560,440,1080,42688,31552,12992,27840,53824,46400,35264,50112,16704,24128,840,320,57536,720,1240,51968,600,480,1000,360,880,240,760,0.089772
85,14848,55680,29696,37120,48256,18560,25984,44544,520,51968,1160,1040,400,33408,280,920,31552,800,680,1280,560,1200,1080,440,22272,35264,46400,38976,27840,53824,50112,16704,12992,840,24128,57536,320,720,600,1240,480,360,1000,880,240,42688,760,40832,0.794887
86,44544,22272,18560,48256,40832,29696,55680,25984,520,14848,37120,1160,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,38976,31552,27840,46400,16704,50112,53824,320,840,24128,57536,720,12992,1240,51968,600,480,360,1000,880,240,42688,760,0.092535
87,29696,51968,22272,48256,37120,18560,55680,40832,1160,44544,520,35264,1040,400,33408,920,280,800,680,1280,25984,560,1200,440,1080,38976,50112,16704,27840,53824,320,42688,31552,840,24128,57536,720,14848,12992,600,1240,480,360,1000,46400,880,240,760,0.793998
88,37120,48256,55680,22272,18560,29696,51968,14848,1160,40832,520,1040,400,33408,280,920,31552,800,680,1280,25984,560,1200,440,1080,27840,53824,24128,46400,35264,38976,12992,50112,840,16704,57536,320,720,1240,600,480,360,1000,880,44544,240,42688,760,0.089642
89,22272,48256,40832,29696,25984,44544,18560,55680,520,51968,1160,37120,35264,1040,400,33408,920,280,800,680,1280,1200,560,440,1080,38976,31552,53824,12992,27840,24128,16704,320,840,42688,57536,720,14848,1240,600,50112,480,1000,360,46400,240,880,760,0.79537
90,25984,44544,29696,37120,48256,18560,14848,55680,520,40832,1160,1040,400,33408,920,280,800,680,1280,1200,560,1080,440,22272,12992,53824,38976,31552,35264,46400,27840,24128,840,16704,57536,320,720,600,1240,51968,50112,480,1000,360,240,880,42688,760,0.092816
91,25984,44544,51968,18560,55680,14848,40832,29696,520,37120,1160,35264,1040,400,33408,280,920,800,680,1280,560,1200,440,1080,22272,27840,46400,53824,24128,16704,320,12992,38976,840,31552,57536,720,1240,600,50112,480,48256,1000,360,240,880,42688,760,0.787929
92,44544,22272,40832,33408,18560,55680,51968,48256,520,14848,38976,37120,1160,1040,400,920,280,31552,800,29696,680,1280,25984,1200,560,1080,440,35264,46400,53824,12992,16704,320,27840,24128,840,50112,57536,720,1240,600,480,360,1000,240,880,42688,760,0.089638
93,29696,51968,18560,55680,44544,22272,48256,40832,1160,25984,520,37120,1040,400,33408,920,280,800,680,1280,560,1200,24128,1080,440,38976,27840,46400,12992,53824,50112,16704,31552,320,35264,840,57536,720,14848,600,1240,480,360,1000,880,240,42688,760,0.795089
94,40832,33408,29696,25984,44544,51968,18560,14848,520,1160,37120,35264,1040,400,280,920,800,680,1280,1200,560,1080,440,22272,38976,42688,31552,16704,320,53824,24128,12992,840,27840,57536,55680,720,600,1240,50112,480,48256,1000,360,46400,880,240,760,0.092248
95,44544,22272,40832,33408,37120,48256,29696,18560,520,51968,1160,35264,1040,400,920,280,800,680,1280,25984,1200,560,1080,440,12992,53824,24128,50112,16704,38976,31552,320,840,27840,57536,55680,720,14848,600,1240,480,360,1000,46400,240,880,42688,760,0.794014
96,22272,48256,40832,29696,55680,18560,44544,51968,520,1160,37120,35264,1040,400,33408,920,280,800,680,1280,25984,560,1200,440,1080,27840,46400,24128,38976,53824,50112,16704,42688,840,31552,57536,320,720,14848,12992,1240,600,480,360,1000,880,240,760,0.089602
97,44544,51968,18560,25984,40832,29696,55680,14848,520,22272,37120,1160,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,42688,31552,38976,27840,46400,53824,16704,320,840,24128,57536,720,12992,1240,600,50112,480,48256,1000,360,880,240,760,0.78847
98,44544,22272,51968,18560,55680,40832,29696,14848,520,33408,37120,1160,35264,1040,400,920,280,800,680,1280,25984,1200,560,440,1080,50112,16704,38976,31552,12992,53824,27840,46400,24128,840,57536,320,720,1240,600,480,48256,360,1000,240,880,42688,760,0.09238
99,29696,51968,18560,44544,14848,55680,40832,33408,1160,22272,37120,520,38976,1040,400,920,280,31552,800,680,1280,25984,1200,560,440,1080,50112,16704,12992,53824,35264,46400,27840,24128,840,42688,57536,320,720,600,1240,480,48256,360,1000,240,880,760,0.788316
100,14848,55680,44544,18560,40832,33408,22272,48256,520,29696,37120,1160,35264,1040,400,280,920,800,680,1280,25984,1200,560,24128,440,1080,38976,31552,42688,16704,53824,320,27840,46400,840,12992,57536,720,1240,51968,600,50112,480,1000,360,880,240,760,0.08978
101,25984,44544,14848,55680,29696,51968,22272,48256,520,1160,37120,35264,1040,400,33408,280,920,800,680,1280,560,1200,440,1080,27840,53824,24128,38976,46400,12992,16704,320,50112,31552,18560,840,57536,720,600,1240,480,1000,360,880,240,42688,760,40832,0.78821
102,44544,18560,51968,29696,25984,22272,48256,37120,1160,520,35264,1040,400,33408,920,280,800,680,1280,560,1200,440,1080,27840,46400,24128,53824,38976,16704,320,42688,31552,50112,840,57536,55680,720,14848,12992,600,1240,480,1000,360,880,240,760,40832,0.092624
103,14848,55680,51968,18560,25984,44544,22272,48256,520,40832,37120,1160,35264,1040,400,33408,280,920,800,29696,680,1280,560,1200,24128,440,1080,42688,31552,16704,50112,38976,27840,53824,320,840,46400,57536,720,12992,1240,600,480,1000,360,880,240,760,0.789142
